job_id,job_title,job_category,years_of_experience,education_required,annual_salary_usd,city,country,company_size,industry,ai_salary_premium_pct,salary level,salary_tier,,,,,
AIJOB0543,Ai Infrastructure Eng,Infrastructure,9,bootcamp/self-taught,287000,BOSTON,USA,enterprise(1-5000),Healthcare,11,senior,$200-300k,,,,,
AIJOB0544,Ai Infrastructure Eng,Infrastructure,9,bachelor's,210000,TORONTO,CANADA,startup(1-50),Energy,17,senior,$200-300k,,,,,
AIJOB0545,Generative Ai Engineer,Ai Engineering,2,master's,230000,REMOTE,GLOBAL,mid-size(1-5000),Technology,11,senior,$200-300k,,,,,
AIJOB0546,Ai Security Engineer,Security,10,phd,210000,CHICAGO,USA,mid-size(1-5000),Finance,17,senior,$200-300k,,,,,
AIJOB0547,Multimodal Ai Engineer,Ai Engineering,8,bootcamp/self-taught,160000,AMSTERDAM,NETHERLANDS,startup(1-50),Education,15,upper-mid,$150-200k,,,,,
AIJOB0548,Ml Engineer,Ai Engineering,10,phd,207000,TOKYO,JAPAN,mid-size(1-5000),Education,14,senior,$200-300k,,,,,
AIJOB0549,Rag Engineer,Ai Engineering,2,bachelor's,145000,TORONTO,CANADA,sme(6-500),Healthcare,6,mid,$100-150k,,,,,
AIJOB0550,Ai Product Manager,Product,4,bachelor's,140000,AMSTERDAM,NETHERLANDS,sme(1-500),Automotive,15,mid,$100-150k,,,,,
AIJOB0551,Ai Agent Developer,Ai Engineering,6,bachelor's,178000,SYDNEY,AUSTRALIA,sme(1-500),Media,11,upper-mid,$150-200k,,,,,
AIJOB0552,Ai Ethics Officer,Governance,10,bachelor's,172000,SYDNEY,AUSTRALIA,mid-size(1-5000),Research,12,upper-mid,$150-200k,,,,,
AIJOB0553,Llm Engineer,Ai Engineering,7,bootcamp/self-taught,226000,LONDON,UK,enterprise(4-5000),Energy,4,senior,$200-300k,,,,,
AIJOB0554,Ai Compliance Manager,Governance,8,phd,173000,LONDON,UK,startup(1-50),Retail,16,upper-mid,$150-200k,,,,,
AIJOB0555,Nlp Engineer,Ai Engineering,4,associate's,236000,TORONTO,CANADA,enterprise(4-5000),Healthcare,4,senior,$200-300k,,,,,
AIJOB0556,Ai Ethics Officer,Governance,12,master's,252000,CHICAGO,USA,big tech(1),Media,17,senior,$200-300k,,,,,
AIJOB0557,Deep Learning Engineer,Ai Engineering,8,bootcamp/self-taught,141000,BEIJING,CHINA,mid-size(1-5000),Healthcare,10,mid,$100-150k,,,,,
AIJOB0558,Robotics Engineer (Ai,Robotics,5,bachelor's,125000,ZURICH,SWITZERLAND,mid-size(1-5000),Retail,17,mid,$100-150k,,,,,
AIJOB0559,Computer Vision Engineer,Ai Engineering,4,bachelor's,194000,TOKYO,JAPAN,big tech(8),Media,8,upper-mid,$150-200k,,,,,
AIJOB0560,Generative Ai Engineer,Ai Engineering,3,master's,150000,BEIJING,CHINA,enterprise(1-5000),Technology,17,mid,$100-150k,,,,,
AIJOB0561,Ai Ethics Officer,Governance,10,master's,110000,TORONTO,CANADA,mid-size(1-5000),Consulting,15,mid,$100-150k,,,,,
AIJOB0562,Multimodal Ai Engineer,Ai Engineering,9,phd,360000,BOSTON,USA,big tech(1),Media,17,elite,$300k,,,,,
AIJOB0563,Deep Learning Engineer,Ai Engineering,8,bachelor's,173000,ZURICH,SWITZERLAND,mid-size(3-5000),Consulting,3,upper-mid,$150-200k,,,,,
AIJOB0564,Ai Engineer,Ai Engineering,7,bootcamp/self-taught,278000,REMOTE,GLOBAL,big tech(1),Finance,17,senior,$200-300k,,,,,
AIJOB0565,Robotics Engineer (Ai,Robotics,8,phd,125000,BERLIN,GERMANY,sme(1-500),Finance,16,mid,$100-150k,,,,,
AIJOB0566,Computer Vision Engineer,Ai Engineering,3,master's,145000,BEIJING,CHINA,sme(4-500),Energy,4,mid,$100-150k,,,,,
AIJOB0567,Ai Business Analyst,Business,5,master's,131000,SAN FRANCISCO,USA,sme(1-500),Technology,11,mid,$100-150k,,,,,
AIJOB0568,Computer Vision Engineer,Ai Engineering,7,phd,286000,LOS ANGELES,USA,sme(4-500),Consulting,4,senior,$200-300k,,,,,
AIJOB0569,Deep Learning Engineer,Ai Engineering,7,master's,196000,AMSTERDAM,NETHERLANDS,mid-size(4-5000),Retail,4,upper-mid,$150-200k,,,,,
AIJOB0570,Ai Product Manager,Product,6,associate's,312000,SINGAPORE,SINGAPORE,big tech(1),Consulting,10,elite,$300k,,,,,
AIJOB0571,Ai Solutions Architect,Architecture,9,bootcamp/self-taught,180000,BEIJING,CHINA,enterprise(1-5000),Media,12,upper-mid,$150-200k,,,,,
AIJOB0572,Ai Security Engineer,Security,5,associate's,160000,CHICAGO,USA,mid-size(1-5000),Healthcare,15,upper-mid,$150-200k,,,,,
AIJOB0573,Nlp Engineer,Ai Engineering,8,master's,179000,LOS ANGELES,USA,enterprise(8-5000),Media,8,upper-mid,$150-200k,,,,,
AIJOB0574,Nlp Engineer,Ai Engineering,5,phd,287000,BOSTON,USA,enterprise(4-5000),Automotive,4,senior,$200-300k,,,,,
AIJOB0575,Rag Engineer,Ai Engineering,3,master's,145000,BEIJING,CHINA,enterprise(6-5000),Government,6,mid,$100-150k,,,,,
AIJOB0576,Computer Vision Engineer,Ai Engineering,4,bootcamp/self-taught,145000,AMSTERDAM,NETHERLANDS,sme(6-500),Healthcare,6,mid,$100-150k,,,,,
AIJOB0577,Prompt Engineer,Ai Engineering,1,phd,240000,NEW YORK,USA,mid-size(6-5000),Government,6,senior,$200-300k,,,,,
AIJOB0578,Ai Business Analyst,Business,4,bootcamp/self-taught,111000,BERLIN,GERMANY,sme(1-500),Retail,15,mid,$100-150k,,,,,
AIJOB0579,Data Engineer (Ai,Data Engineering,2,phd,183000,AMSTERDAM,NETHERLANDS,startup(1-50),Consulting,17,upper-mid,$150-200k,,,,,
AIJOB0580,Ai Security Engineer,Security,3,bachelor's,140000,BANGALORE,INDIA,enterprise(1-5000),Government,10,mid,$100-150k,,,,,
AIJOB0581,Prompt Engineer,Ai Engineering,5,phd,205000,BOSTON,USA,sme(8-500),Retail,8,senior,$200-300k,,,,,
AIJOB0582,Multimodal Ai Engineer,Ai Engineering,9,bootcamp/self-taught,160000,PARIS,FRANCE,mid-size(1-5000),Automotive,11,upper-mid,$150-200k,,,,,
AIJOB0583,Ai Business Analyst,Business,6,associate's,149000,AMSTERDAM,NETHERLANDS,big tech(1),Education,13,mid,$100-150k,,,,,
AIJOB0584,Ml Engineer,Ai Engineering,4,associate's,120000,BANGALORE,INDIA,startup(1-50),Consulting,10,mid,$100-150k,,,,,
AIJOB0585,Ai Compliance Manager,Governance,5,master's,240000,SAN FRANCISCO,USA,mid-size(1-5000),Finance,10,senior,$200-300k,,,,,
AIJOB0586,Robotics Engineer (Ai,Robotics,7,bootcamp/self-taught,132000,AMSTERDAM,NETHERLANDS,mid-size(1-5000),Education,11,mid,$100-150k,,,,,
AIJOB0587,Mlops Engineer,Ml Operations,8,bootcamp/self-taught,312000,SAN FRANCISCO,USA,big tech(1),Consulting,10,elite,$300k,,,,,
AIJOB0588,Generative Ai Engineer,Ai Engineering,6,associate's,150000,AMSTERDAM,NETHERLANDS,startup(1-50),Manufacturing,10,mid,$100-150k,,,,,
AIJOB0589,Mlops Engineer,Ml Operations,4,associate's,142000,SEATTLE,USA,startup(9-50),Education,9,mid,$100-150k,,,,,
AIJOB0590,Ai Ethics Officer,Governance,12,phd,202000,SYDNEY,AUSTRALIA,startup(1-50),Government,15,senior,$200-300k,,,,,
AIJOB0591,Ai Agent Developer,Ai Engineering,4,bachelor's,155000,ZURICH,SWITZERLAND,enterprise(1-5000),Automotive,10,upper-mid,$150-200k,,,,,
AIJOB0592,Ai Ethics Officer,Governance,9,phd,187000,LONDON,UK,mid-size(1-5000),Media,10,upper-mid,$150-200k,,,,,
AIJOB0593,Ai Research Scientist,Research,6,bootcamp/self-taught,115000,BANGALORE,INDIA,mid-size(1-5000),Automotive,10,mid,$100-150k,,,,,
AIJOB0594,Llm Engineer,Ai Engineering,6,phd,350000,REMOTE,GLOBAL,big tech(1),Government,10,elite,$300k,,,,,
AIJOB0595,Rag Engineer,Ai Engineering,7,bootcamp/self-taught,223000,BOSTON,USA,sme(1-500),Government,10,senior,$200-300k,,,,,
AIJOB0596,Robotics Engineer (Ai,Robotics,6,associate's,212000,SEATTLE,USA,startup(1-50),Energy,11,senior,$200-300k,,,,,
AIJOB0597,Ai Security Engineer,Security,10,master's,140000,PARIS,FRANCE,startup(1-50),Finance,13,mid,$100-150k,,,,,
AIJOB0598,Ai Business Analyst,Business,5,bachelor's,216000,SAN FRANCISCO,USA,big tech(1),Manufacturing,13,senior,$200-300k,,,,,
AIJOB0599,Ai Product Manager,Product,10,bootcamp/self-taught,197000,BERLIN,GERMANY,big tech(1),Healthcare,12,upper-mid,$150-200k,,,,,
AIJOB0600,Multimodal Ai Engineer,Ai Engineering,4,bachelor's,161000,TOKYO,JAPAN,sme(1-500),Energy,15,upper-mid,$150-200k,,,,,
AIJOB0601,Ai Research Scientist,Research,10,associate's,115000,BEIJING,CHINA,sme(1-500),Manufacturing,16,mid,$100-150k,,,,,
AIJOB0602,Ai Engineer,Ai Engineering,3,phd,204000,SYDNEY,AUSTRALIA,startup(8-50),Retail,8,senior,$200-300k,,,,,
AIJOB0603,Deep Learning Engineer,Ai Engineering,6,phd,324000,LOS ANGELES,USA,big tech(7),Retail,7,elite,$300k,,,,,
AIJOB0604,Data Engineer (Ai,Data Engineering,7,bootcamp/self-taught,130000,ZURICH,SWITZERLAND,mid-size(1-5000),Energy,10,mid,$100-150k,,,,,
AIJOB0605,Computer Vision Engineer,Ai Engineering,4,bachelor's,221000,TOKYO,JAPAN,big tech(8),Manufacturing,8,senior,$200-300k,,,,,
AIJOB0606,Senior Data Scientist,Data Science,5,bootcamp/self-taught,261600,BOSTON,USA,enterprise(7-5000),Media,7,senior,$200-300k,,,,,
AIJOB0607,Ai Compliance Manager,Governance,4,associate's,189000,BOSTON,USA,big tech(1),Consulting,10,upper-mid,$150-200k,,,,,
AIJOB0608,Prompt Engineer,Ai Engineering,4,bachelor's,240000,SAN FRANCISCO,USA,enterprise(8-5000),Automotive,8,senior,$200-300k,,,,,
AIJOB0609,Data Engineer (Ai,Data Engineering,3,master's,130000,BANGALORE,INDIA,sme(9-500),Media,9,mid,$100-150k,,,,,
AIJOB0610,Mlops Engineer,Ml Operations,4,master's,279000,CHICAGO,USA,enterprise(1-5000),Research,10,senior,$200-300k,,,,,
AIJOB0611,Ai Business Analyst,Business,7,associate's,110000,BOSTON,USA,startup(1-50),Government,18,mid,$100-150k,,,,,
AIJOB0612,Ai Solutions Architect,Architecture,7,bootcamp/self-taught,353000,SAN FRANCISCO,USA,startup(1-50),Consulting,12,elite,$300k,,,,,
AIJOB0613,Ai Product Manager,Product,5,master's,212000,NEW YORK,USA,sme(1-500),Automotive,15,senior,$200-300k,,,,,
AIJOB0614,Ai Research Scientist,Research,5,phd,174000,DUBAI,UAE,sme(1-500),Energy,16,upper-mid,$150-200k,,,,,
AIJOB0615,Prompt Engineer,Ai Engineering,2,associate's,240000,NEW YORK,USA,big tech(6),Finance,6,senior,$200-300k,,,,,
AIJOB0616,Rag Engineer,Ai Engineering,4,bootcamp/self-taught,336000,SAN FRANCISCO,USA,mid-size(7-5000),Research,7,elite,$300k,,,,,
AIJOB0617,Nlp Engineer,Ai Engineering,4,phd,348000,SEATTLE,USA,startup(7-50),Consulting,7,elite,$300k,,,,,
AIJOB0618,Prompt Engineer,Ai Engineering,2,bootcamp/self-taught,90000,SINGAPORE,SINGAPORE,sme(6-500),Manufacturing,6,entry,$100k,,,,,
AIJOB0619,Llm Engineer,Ai Engineering,5,associate's,228000,ZURICH,SWITZERLAND,sme(6-500),Manufacturing,6,senior,$200-300k,,,,,
AIJOB0620,Ai Compliance Manager,Governance,3,phd,106000,DUBAI,UAE,mid-size(1-5000),Research,17,mid,$100-150k,,,,,
AIJOB0621,Ai Security Engineer,Security,6,master's,220000,CHICAGO,USA,enterprise(1-5000),Media,10,senior,$200-300k,,,,,
AIJOB0622,Multimodal Ai Engineer,Ai Engineering,7,master's,302000,CHICAGO,USA,big tech(1),Government,13,elite,$300k,,,,,
AIJOB0623,Ai Infrastructure Eng,Infrastructure,3,associate's,140000,TOKYO,JAPAN,mid-size(1-5000),Government,15,mid,$100-150k,,,,,
AIJOB0624,Nlp Engineer,Ai Engineering,5,bachelor's,222000,BERLIN,GERMANY,sme(4-500),Media,4,senior,$200-300k,,,,,
AIJOB0625,Data Scientist,Data Science,8,master's,234000,TOKYO,JAPAN,big tech(9),Research,9,senior,$200-300k,,,,,
AIJOB0626,Rag Engineer,Ai Engineering,5,bootcamp/self-taught,145000,BEIJING,CHINA,mid-size(1-5000),Consulting,10,mid,$100-150k,,,,,
AIJOB0627,Ai Business Analyst,Business,8,phd,195000,REMOTE,GLOBAL,sme(1-500),Finance,10,upper-mid,$150-200k,,,,,
AIJOB0628,Ai Infrastructure Eng,Infrastructure,7,bootcamp/self-taught,307000,NEW YORK,USA,mid-size(1-5000),Healthcare,18,elite,$300k,,,,,
AIJOB0629,Ai Solutions Architect,Architecture,9,phd,289000,BERLIN,GERMANY,mid-size(1-5000),Media,14,senior,$200-300k,,,,,
AIJOB0630,Ai Ethics Officer,Governance,7,associate's,182000,SEATTLE,USA,mid-size(1-5000),Consulting,12,upper-mid,$150-200k,,,,,
AIJOB0631,Data Engineer (Ai,Data Engineering,6,bachelor's,158000,CHICAGO,USA,sme(1-500),Automotive,15,upper-mid,$150-200k,,,,,
AIJOB0632,Ai Infrastructure Eng,Infrastructure,6,bootcamp/self-taught,208000,TORONTO,CANADA,big tech(1),Technology,10,senior,$200-300k,,,,,
AIJOB0633,Nlp Engineer,Ai Engineering,7,master's,227000,LONDON,UK,sme(4-500),Energy,4,senior,$200-300k,,,,,
AIJOB0634,Generative Ai Engineer,Ai Engineering,3,bootcamp/self-taught,174000,BERLIN,GERMANY,mid-size(1-5000),Energy,18,upper-mid,$150-200k,,,,,
AIJOB0635,Data Scientist,Data Science,3,associate's,138000,BEIJING,CHINA,sme(7-500),Technology,7,mid,$100-150k,,,,,
AIJOB0636,Senior Ml Engineer,Ai Engineering,5,associate's,180000,SINGAPORE,SINGAPORE,startup(1-50),Energy,13,upper-mid,$150-200k,,,,,
AIJOB0637,Ai Product Manager,Product,10,phd,300000,SAN FRANCISCO,USA,big tech(1),Automotive,16,senior,$200-300k,,,,,
AIJOB0638,Generative Ai Engineer,Ai Engineering,6,bachelor's,186000,BOSTON,USA,mid-size(1-5000),Manufacturing,12,upper-mid,$150-200k,,,,,
AIJOB0639,Nlp Engineer,Ai Engineering,7,bootcamp/self-taught,180000,SINGAPORE,SINGAPORE,startup(7-50),Technology,7,upper-mid,$150-200k,,,,,
AIJOB0640,Ai Business Analyst,Business,5,master's,104000,SINGAPORE,SINGAPORE,startup(1-50),Energy,10,mid,$100-150k,,,,,
AIJOB0641,Senior Data Scientist,Data Science,6,associate's,157000,ZURICH,SWITZERLAND,startup(4-50),Education,4,upper-mid,$150-200k,,,,,
AIJOB0642,Robotics Engineer (Ai,Robotics,6,associate's,125000,SYDNEY,AUSTRALIA,enterprise(1-5000),Technology,17,mid,$100-150k,,,,,
AIJOB0643,Data Scientist,Data Science,7,associate's,138000,DUBAI,UAE,startup(6-50),Consulting,6,mid,$100-150k,,,,,
AIJOB0644,Ai Ethics Officer,Governance,8,bootcamp/self-taught,110000,BEIJING,CHINA,enterprise(9-5000),Consulting,9,mid,$100-150k,,,,,
AIJOB0645,Robotics Engineer (Ai,Robotics,3,associate's,177000,NEW YORK,USA,enterprise(1-5000),Education,14,upper-mid,$150-200k,,,,,
AIJOB0646,Data Scientist,Data Science,5,phd,138000,PARIS,FRANCE,startup(5-50),Automotive,5,mid,$100-150k,,,,,
AIJOB0647,Mlops Engineer,Ml Operations,6,bachelor's,284000,LOS ANGELES,USA,mid-size(1-5000),Healthcare,10,senior,$200-300k,,,,,
AIJOB0648,Senior Ml Engineer,Ai Engineering,9,master's,374400,CHICAGO,USA,big tech(1),Automotive,14,elite,$300k,,,,,
AIJOB0649,Ai Ethics Officer,Governance,6,bachelor's,141000,BOSTON,USA,startup(8-50),Education,8,mid,$100-150k,,,,,
AIJOB0650,Generative Ai Engineer,Ai Engineering,4,master's,150000,TORONTO,CANADA,startup(1-50),Government,11,mid,$100-150k,,,,,
AIJOB0651,Generative Ai Engineer,Ai Engineering,6,bachelor's,267000,ZURICH,SWITZERLAND,startup(1-50),Consulting,13,senior,$200-300k,,,,,
AIJOB0652,Data Engineer (Ai,Data Engineering,2,master's,130000,NEW YORK,USA,sme(1-500),Energy,11,mid,$100-150k,,,,,
AIJOB0653,Ai Ethics Officer,Governance,6,bootcamp/self-taught,110000,BEIJING,CHINA,mid-size(1-5000),Retail,12,mid,$100-150k,,,,,
AIJOB0654,Prompt Engineer,Ai Engineering,3,master's,175000,TOKYO,JAPAN,sme(5-500),Education,5,upper-mid,$150-200k,,,,,
AIJOB0655,Ai Infrastructure Eng,Infrastructure,6,associate's,226000,LOS ANGELES,USA,big tech(1),Consulting,17,senior,$200-300k,,,,,
AIJOB0656,Deep Learning Engineer,Ai Engineering,9,bootcamp/self-taught,201000,TORONTO,CANADA,big tech(9),Consulting,9,senior,$200-300k,,,,,
AIJOB0657,Senior Data Scientist,Data Science,6,bachelor's,157000,REMOTE,GLOBAL,mid-size(4-5000),Manufacturing,4,upper-mid,$150-200k,,,,,
AIJOB0658,Ai Business Analyst,Business,2,master's,166000,ZURICH,SWITZERLAND,enterprise(1-5000),Media,13,upper-mid,$150-200k,,,,,
AIJOB0659,Multimodal Ai Engineer,Ai Engineering,6,bachelor's,168000,AUSTIN,USA,enterprise(1-5000),Education,18,upper-mid,$150-200k,,,,,
AIJOB0660,Data Engineer (Ai,Data Engineering,5,associate's,132000,SEATTLE,USA,sme(1-500),Energy,13,mid,$100-150k,,,,,
AIJOB0661,Computer Vision Engineer,Ai Engineering,3,associate's,327000,LOS ANGELES,USA,big tech(8),Manufacturing,8,elite,$300k,,,,,
AIJOB0662,Ml Engineer,Ai Engineering,9,associate's,151000,AUSTIN,USA,big tech(1),Manufacturing,17,upper-mid,$150-200k,,,,,
AIJOB0663,Generative Ai Engineer,Ai Engineering,2,bootcamp/self-taught,180000,BERLIN,GERMANY,big tech(1),Automotive,12,upper-mid,$150-200k,,,,,
AIJOB0664,Ai Engineer,Ai Engineering,8,master's,172000,SAN FRANCISCO,USA,mid-size(1-5000),Automotive,17,upper-mid,$150-200k,,,,,
AIJOB0665,Multimodal Ai Engineer,Ai Engineering,8,bachelor's,160000,LONDON,UK,sme(8-500),Education,8,upper-mid,$150-200k,,,,,
AIJOB0666,Ai Business Analyst,Business,4,master's,95000,LOS ANGELES,USA,startup(1-50),Automotive,16,entry,$100k,,,,,
AIJOB0667,Computer Vision Engineer,Ai Engineering,8,bachelor's,145000,PARIS,FRANCE,sme(9-500),Manufacturing,9,mid,$100-150k,,,,,
AIJOB0668,Ai Business Analyst,Business,5,phd,184000,BERLIN,GERMANY,mid-size(1-5000),Technology,12,upper-mid,$150-200k,,,,,
AIJOB0669,Ai Solutions Architect,Architecture,12,master's,263000,ZURICH,SWITZERLAND,enterprise(1-5000),Consulting,10,senior,$200-300k,,,,,
AIJOB0670,Senior Data Scientist,Data Science,7,bachelor's,157000,BERLIN,GERMANY,mid-size(8-5000),Healthcare,8,upper-mid,$150-200k,,,,,
AIJOB0671,Ai Ethics Officer,Governance,11,master's,110000,BEIJING,CHINA,mid-size(1-5000),Consulting,14,mid,$100-150k,,,,,
AIJOB0672,Generative Ai Engineer,Ai Engineering,2,associate's,203000,SINGAPORE,SINGAPORE,sme(1-500),Manufacturing,17,senior,$200-300k,,,,,
AIJOB0673,Computer Vision Engineer,Ai Engineering,8,master's,212000,TOKYO,JAPAN,mid-size(9-5000),Technology,9,senior,$200-300k,,,,,
AIJOB0674,Ai Ethics Officer,Governance,7,bachelor's,226000,ZURICH,SWITZERLAND,big tech(1),Consulting,12,senior,$200-300k,,,,,
AIJOB0675,Ai Ethics Officer,Governance,5,master's,185000,TORONTO,CANADA,big tech(1),Government,17,upper-mid,$150-200k,,,,,
AIJOB0676,Ai Agent Developer,Ai Engineering,3,bootcamp/self-taught,175000,AMSTERDAM,NETHERLANDS,startup(1-50),Education,15,upper-mid,$150-200k,,,,,
AIJOB0677,Data Scientist,Data Science,8,phd,234000,NEW YORK,USA,mid-size(3-5000),Energy,3,senior,$200-300k,,,,,
AIJOB0678,Ml Engineer,Ai Engineering,4,bachelor's,144000,AUSTIN,USA,enterprise(9-5000),Government,9,mid,$100-150k,,,,,
AIJOB0679,Ai Infrastructure Eng,Infrastructure,3,master's,206000,AUSTIN,USA,big tech(1),Education,10,senior,$200-300k,,,,,
AIJOB0680,Ai Product Manager,Product,6,bachelor's,247000,TORONTO,CANADA,enterprise(1-5000),Energy,10,senior,$200-300k,,,,,
AIJOB0681,Ai Security Engineer,Security,7,master's,205000,CHICAGO,USA,enterprise(1-5000),Energy,10,senior,$200-300k,,,,,
AIJOB0682,Ai Engineer,Ai Engineering,2,master's,296000,ZURICH,SWITZERLAND,big tech(1),Education,14,senior,$200-300k,,,,,
AIJOB0683,Ai Engineer,Ai Engineering,3,master's,118000,PARIS,FRANCE,startup(1-50),Media,16,mid,$100-150k,,,,,
AIJOB0684,Ai Engineer,Ai Engineering,2,bachelor's,233000,SAN FRANCISCO,USA,big tech(1),Manufacturing,10,senior,$200-300k,,,,,
AIJOB0685,Ai Agent Developer,Ai Engineering,4,bachelor's,198000,SAN FRANCISCO,USA,mid-size(1-5000),Research,17,upper-mid,$150-200k,,,,,
AIJOB0686,Ai Business Analyst,Business,7,master's,105000,REMOTE,GLOBAL,startup(8-50),Technology,8,mid,$100-150k,,,,,
AIJOB0687,Generative Ai Engineer,Ai Engineering,8,bachelor's,252000,REMOTE,GLOBAL,sme(1-500),Government,15,senior,$200-300k,,,,,
AIJOB0688,Data Engineer (Ai,Data Engineering,6,bootcamp/self-taught,264000,SEATTLE,USA,big tech(1),Healthcare,12,senior,$200-300k,,,,,
AIJOB0689,Ai Compliance Manager,Governance,4,phd,240000,REMOTE,GLOBAL,big tech(1),Technology,17,senior,$200-300k,,,,,
AIJOB0690,Generative Ai Engineer,Ai Engineering,5,master's,308000,CHICAGO,USA,big tech(1),Media,10,elite,$300k,,,,,
AIJOB0691,Ai Product Manager,Product,7,associate's,303000,SINGAPORE,SINGAPORE,big tech(1),Consulting,10,elite,$300k,,,,,
AIJOB0692,Data Scientist,Data Science,5,phd,138000,REMOTE,GLOBAL,sme(4-500),Retail,4,mid,$100-150k,,,,,
AIJOB0693,Prompt Engineer,Ai Engineering,4,associate's,90000,SINGAPORE,SINGAPORE,enterprise(6-5000),Technology,6,entry,$100k,,,,,
AIJOB0694,Ai Compliance Manager,Governance,9,bootcamp/self-taught,212000,BOSTON,USA,enterprise(1-5000),Finance,16,senior,$200-300k,,,,,
AIJOB0695,Nlp Engineer,Ai Engineering,10,phd,145000,BEIJING,CHINA,enterprise(6-5000),Finance,6,mid,$100-150k,,,,,
AIJOB0696,Generative Ai Engineer,Ai Engineering,5,associate's,161000,NEW YORK,USA,mid-size(1-5000),Finance,13,upper-mid,$150-200k,,,,,
AIJOB0697,Ai Compliance Manager,Governance,10,master's,124000,SYDNEY,AUSTRALIA,startup(1-50),Healthcare,18,mid,$100-150k,,,,,
AIJOB0698,Prompt Engineer,Ai Engineering,4,associate's,240000,SAN FRANCISCO,USA,big tech(1),Finance,10,senior,$200-300k,,,,,
AIJOB0699,Data Scientist,Data Science,3,associate's,138000,SAN FRANCISCO,USA,sme(7-500),Energy,7,mid,$100-150k,,,,,
AIJOB0700,Llm Engineer,Ai Engineering,2,associate's,200000,SAN FRANCISCO,USA,mid-size(6-5000),Automotive,6,upper-mid,$150-200k,,,,,
AIJOB0701,Ai Agent Developer,Ai Engineering,3,master's,158000,TOKYO,JAPAN,startup(1-50),Consulting,10,upper-mid,$150-200k,,,,,
AIJOB0702,Ai Compliance Manager,Governance,6,phd,111000,SYDNEY,AUSTRALIA,startup(1-50),Media,16,mid,$100-150k,,,,,
AIJOB0703,Ai Infrastructure Eng,Infrastructure,6,phd,230000,AUSTIN,USA,startup(1-50),Education,15,senior,$200-300k,,,,,
AIJOB0704,Computer Vision Engineer,Ai Engineering,8,associate's,154000,BERLIN,GERMANY,mid-size(5-5000),Media,5,upper-mid,$150-200k,,,,,
AIJOB0705,Senior Data Scientist,Data Science,8,associate's,157000,PARIS,FRANCE,sme(4-500),Consulting,4,upper-mid,$150-200k,,,,,
AIJOB0706,Ai Infrastructure Eng,Infrastructure,5,associate's,243000,BERLIN,GERMANY,big tech(1),Automotive,11,senior,$200-300k,,,,,
AIJOB0707,Ai Security Engineer,Security,9,phd,140000,BANGALORE,INDIA,enterprise(1-5000),Healthcare,16,mid,$100-150k,,,,,
AIJOB0708,Robotics Engineer (Ai,Robotics,9,bachelor's,139000,TOKYO,JAPAN,mid-size(1-5000),Energy,11,mid,$100-150k,,,,,
AIJOB0709,Robotics Engineer (Ai,Robotics,8,bachelor's,132000,SINGAPORE,SINGAPORE,sme(1-500),Energy,18,mid,$100-150k,,,,,
AIJOB0710,Nlp Engineer,Ai Engineering,7,master's,210000,LONDON,UK,enterprise(4-5000),Education,4,senior,$200-300k,,,,,
AIJOB0711,Llm Engineer,Ai Engineering,3,associate's,160000,BEIJING,CHINA,enterprise(4-5000),Energy,4,upper-mid,$150-200k,,,,,
AIJOB0712,Llm Engineer,Ai Engineering,3,phd,307000,LOS ANGELES,USA,sme(6-500),Government,6,elite,$300k,,,,,
AIJOB0713,Senior Ml Engineer,Ai Engineering,9,master's,239000,AMSTERDAM,NETHERLANDS,mid-size(1-5000),Automotive,17,senior,$200-300k,,,,,
AIJOB0714,Ai Security Engineer,Security,9,phd,158000,BERLIN,GERMANY,enterprise(9-5000),Finance,9,upper-mid,$150-200k,,,,,
